Ligue,Équipe,Joueur,Nationalité,Poste,Taille,Poids,Âge,JIFF,Contrat,Lien Joueur,Saison,Matchs Joués,Titularisations,Essais,Points,Minutes
URC,Leinster,Ronan KELLEHER,Irlande,Talonneur,1.80 m,110 kg,28 ans,N/A,N/A,https://www.allrugby.com/joueurs/ronan-kelleher-7639.html,25/26,23,43%,1.0,5.0,651.0
URC,Leinster,Alan SPICER,Irlande,2ème ligne,2.06 m,141 kg,21 ans,N/A,N/A,https://www.allrugby.com/joueurs/alan-spicer-17097.html,25/26,1,100%,0.0,0.0,53.0
URC,Leinster,Brian DEENY,Irlande,2ème ligne,2.00 m,121 kg,26 ans,N/A,N/A,https://www.allrugby.com/joueurs/brian-deeny-7415.html,25/26,24,33%,0.0,0.0,589.0
URC,Leinster,Conor O'TIGHEARNAIGH,Irlande,2ème ligne,1.97 m,123 kg,23 ans,N/A,N/A,https://www.allrugby.com/joueurs/conor-o-tighearnaigh-13113.html,25/26,7,14%,2.0,10.0,171.0
URC,Leinster,Diarmuid MANGAN,Irlande,2ème ligne,1.95 m,109 kg,24 ans,N/A,N/A,https://www.allrugby.com/joueurs/diarmuid-mangan-13470.html,25/26,27,30%,0.0,0.0,523.0
URC,Leinster,James RYAN,Irlande,2ème ligne,2.04 m,118 kg,30 ans,2029.0,N/A,https://www.allrugby.com/joueurs/james-ryan-5334.html,25/26,13,138%,0.0,0.0,2624.0
URC,Leinster,Joe MCCARTHY,Irlande,2ème ligne,1.94 m,120 kg,24 ans,2029.0,N/A,https://www.allrugby.com/joueurs/joe-mccarthy-9203.html,25/26,25,100%,5.0,25.0,823.0
URC,Leinster,RG SNYMAN,Afrique du sud,2ème ligne,2.03 m,132 kg,31 ans,2027.0,N/A,https://www.allrugby.com/joueurs/rg-snyman-6139.html,25/26,8,63%,4.0,20.0,347.0
URC,Leinster,Ryan BAIRD,Irlande,2ème ligne,1.99 m,111 kg,28 ans,N/A,N/A,https://www.allrugby.com/joueurs/ryan-baird-7668.html,25/26,12,58%,3.0,15.0,674.0
URC,Leinster,Alex SOROKA,Irlande,3ème ligne,1.92 m,104 kg,26 ans,N/A,N/A,https://www.allrugby.com/joueurs/alex-soroka-9209.html,25/26,14,50%,4.0,20.0,360.0
URC,Leinster,Caelan DORIS,Irlande,3ème ligne,1.91 m,107 kg,28 ans,2027.0,N/A,https://www.allrugby.com/joueurs/caelan-doris-6400.html,25/26,20,105%,3.0,15.0,1331.0
URC,Leinster,Jack CONAN,Irlande,3ème ligne,1.91 m,111 kg,34 ans,2028.0,N/A,https://www.allrugby.com/joueurs/jack-conan-2694.html,25/26,33,64%,7.0,35.0,1312.0
URC,Leinster,James CULHANE,Irlande,3ème ligne,1.96 m,114 kg,24 ans,N/A,N/A,https://www.allrugby.com/joueurs/james-culhane-13116.html,25/26,6,150%,1.0,5.0,609.0
URC,Leinster,Josh ERICSON,Irlande,3ème ligne,-,-,-,N/A,N/A,https://www.allrugby.com/joueurs/josh-ericson-21850.html,25/26,3,0%,0.0,0.0,4.0
URC,Leinster,Josh VAN DER FLIER,Irlande,3ème ligne,1.87 m,100 kg,34 ans,2029.0,N/A,https://www.allrugby.com/joueurs/josh-van-der-flier-4292.html,25/26,27,111%,9.0,45.0,1254.0
URC,Leinster,Max DEEGAN,Irlande,3ème ligne,1.90 m,111 kg,30 ans,N/A,N/A,https://www.allrugby.com/joueurs/max-deegan-5644.html,25/26,35,51%,4.0,22.0,1295.0
URC,Leinster,Scott PENNY,Irlande,3ème ligne,1.88 m,107 kg,26 ans,N/A,N/A,https://www.allrugby.com/joueurs/scott-penny-7275.html,25/26,24,29%,7.0,35.0,1085.0
URC,Leinster,Will CONNORS,Irlande,3ème ligne,1.95 m,100 kg,30 ans,2027.0,N/A,https://www.allrugby.com/joueurs/will-connors-6362.html,25/26,12,58%,1.0,5.0,413.0
URC,Leinster,Cormac FOLEY,Irlande,Mêlée,1.82 m,88 kg,25 ans,N/A,N/A,https://www.allrugby.com/joueurs/cormac-foley-7408.html,25/26,3,33%,2.0,10.0,37.0
URC,Leinster,Fintan GUNNE,Irlande,Mêlée,1.79 m,85 kg,24 ans,N/A,N/A,https://www.allrugby.com/joueurs/fintan-gunne-14845.html,25/26,12,42%,1.0,5.0,621.0
URC,Leinster,Jamison GIBSON-PARK,Nouvelle-Zélande,Mêlée,1.75 m,78 kg,35 ans,2028.0,N/A,https://www.allrugby.com/joueurs/jamison-gibson-park-4826.html,25/26,30,87%,4.0,20.0,1989.0
URC,Leinster,Luke MCGRATH,Irlande,Mêlée,1.72 m,86 kg,33 ans,2026.0,N/A,https://www.allrugby.com/joueurs/luke-mcgrath-2703.html,25/26,19,37%,2.0,10.0,1212.0
URC,Leinster,Caspar GABRIEL,Autriche,Ouverture,1.85 m,96 kg,21 ans,N/A,N/A,https://www.allrugby.com/joueurs/caspar-gabriel-18394.html,25/26,1,0%,0.0,0.0,6.0
URC,Leinster,Charlie TECTOR,Irlande,Ouverture,1.92 m,99 kg,24 ans,N/A,N/A,https://www.allrugby.com/joueurs/charlie-tector-13111.html,25/26,6,50%,2.0,22.0,740.0
URC,Leinster,Ciarán FRAWLEY,Irlande,Ouverture,1.96 m,94 kg,29 ans,2027.0,N/A,https://www.allrugby.com/joueurs/ciaran-frawley-6361.html,25/26,38,37%,4.0,42.0,1817.0
URC,Leinster,Harry BYRNE,Irlande,Ouverture,1.88 m,98 kg,28 ans,N/A,N/A,https://www.allrugby.com/joueurs/harry-byrne-7403.html,25/26,23,100%,1.0,156.0,676.0
URC,Leinster,Sam PRENDERGAST,Irlande,Ouverture,1.98 m,88 kg,24 ans,N/A,N/A,https://www.allrugby.com/joueurs/sam-prendergast-14014.html,25/26,17,165%,4.0,145.0,1923.0
URC,Leinster,Ciarán MANGAN,Irlande,Centre,1.87 m,-,22 ans,N/A,N/A,https://www.allrugby.com/joueurs/ciaran-mangan-19990.html,25/26,3,33%,0.0,0.0,155.0
URC,Leinster,Garry RINGROSE,Irlande,Centre,1.89 m,92 kg,32 ans,2028.0,N/A,https://www.allrugby.com/joueurs/garry-ringrose-4297.html,25/26,27,52%,4.0,20.0,1499.0
URC,Leinster,Hugh COONEY,Irlande,Centre,1.83 m,87 kg,24 ans,N/A,N/A,https://www.allrugby.com/joueurs/hugh-cooney-14842.html,25/26,5,40%,2.0,10.0,468.0
URC,Leinster,Jamie OSBORNE,Irlande,Centre,1.89 m,94 kg,23 ans,N/A,N/A,https://www.allrugby.com/joueurs/jamie-osborne-11168.html,25/26,28,61%,6.0,30.0,1908.0
URC,Leinster,Rieko IOANE,Nouvelle-Zélande,Centre,1.84 m,103 kg,28 ans,2027.0,N/A,https://www.allrugby.com/joueurs/rieko-ioane-5047.html,25/26,28,68%,7.0,35.0,1527.0
URC,Leinster,Robbie HENSHAW,Irlande,Centre,1.92 m,96 kg,32 ans,2028.0,N/A,https://www.allrugby.com/joueurs/robbie-henshaw-3004.html,25/26,21,71%,4.0,20.0,718.0
URC,Leinster,Tommy O'BRIEN,Irlande,Centre,1.80 m,97 kg,29 ans,N/A,N/A,https://www.allrugby.com/joueurs/tommy-o-brien-9074.html,25/26,21,86%,15.0,75.0,1957.0
URC,Leinster,Andrew OSBORNE,Irlande,Ailier,1.84 m,95 kg,21 ans,N/A,N/A,https://www.allrugby.com/joueurs/andrew-osborne-15008.html,25/26,5,40%,1.0,5.0,390.0
URC,Leinster,Hugo MCLAUGHLIN,Irlande,Ailier,1.86 m,87 kg,23 ans,N/A,N/A,https://www.allrugby.com/joueurs/hugo-mclaughlin-17091.html,25/26,1,100%,0.0,0.0,104.0
URC,Leinster,James LOWE,Nouvelle-Zélande,Ailier,1.88 m,103 kg,32 ans,2027.0,N/A,https://www.allrugby.com/joueurs/james-lowe-5894.html,25/26,18,72%,5.0,25.0,593.0
URC,Leinster,Jordan LARMOUR,Irlande,Ailier,1.79 m,92 kg,28 ans,N/A,N/A,https://www.allrugby.com/joueurs/jordan-larmour-5643.html,25/26,6,67%,4.0,20.0,410.0
URC,Leinster,Joshua KENNY,Irlande,Ailier,1.87 m,95 kg,21 ans,N/A,N/A,https://www.allrugby.com/joueurs/joshua-kenny-21749.html,25/26,18,61%,13.0,65.0,1071.0
URC,Leinster,Ruben MOLONEY,Irlande,Ailier,1.82 m,92 kg,22 ans,N/A,N/A,https://www.allrugby.com/joueurs/ruben-moloney-17929.html,25/26,4,75%,0.0,0.0,213.0
URC,Leinster,Hugo KEENAN,Irlande,Arrière,1.82 m,94 kg,31 ans,2028.0,N/A,https://www.allrugby.com/joueurs/hugo-keenan-6288.html,25/26,8,113%,8.0,40.0,823.0
URC,Leinster,Jimmy O'BRIEN,Irlande,Arrière,1.79 m,93 kg,28 ans,N/A,N/A,https://www.allrugby.com/joueurs/jimmy-o-brien-7274.html,25/26,18,61%,7.0,35.0,1921.0
URC,Munster,Conor BARTLEY,Irlande,Pilier,1.78 m,116 kg,32 ans,2026.0,N/A,https://www.allrugby.com/joueurs/conor-bartley-18857.html,25/26,7,0%,0.0,0.0,56.0
URC,Munster,Jeremy LOUGHMAN,Irlande,Pilier,1.88 m,118 kg,29 ans,2029.0,N/A,https://www.allrugby.com/joueurs/jeremy-loughman-6352.html,25/26,27,74%,0.0,0.0,566.0
URC,Munster,John RYAN,Irlande,Pilier,1.87 m,119 kg,38 ans,2027.0,N/A,https://www.allrugby.com/joueurs/john-ryan-2278.html,25/26,16,19%,0.0,0.0,291.0
URC,Munster,Josh WYCHERLEY,Irlande,Pilier,1.83 m,109 kg,27 ans,2028.0,N/A,https://www.allrugby.com/joueurs/josh-wycherley-7424.html,25/26,9,11%,0.0,0.0,184.0
URC,Munster,Kieran RYAN,Irlande,Pilier,1.81 m,109 kg,25 ans,2028.0,N/A,https://www.allrugby.com/joueurs/kieran-ryan-14010.html,24/25,6,0%,0.0,0.0,83.0
URC,Munster,Mark DONNELLY,Irlande,Pilier,1.79 m,106 kg,26 ans,2028.0,N/A,https://www.allrugby.com/joueurs/mark-donnelly-11818.html,25/26,5,20%,0.0,0.0,252.0
URC,Munster,Michael ALAALATOA,Australie,Pilier,1.93 m,133 kg,36 ans,2028.0,N/A,https://www.allrugby.com/joueurs/michael-alaalatoa-6700.html,25/26,29,38%,0.0,0.0,742.0
URC,Munster,Michael MILNE,Irlande,Pilier,1.78 m,114 kg,26 ans,2027.0,N/A,https://www.allrugby.com/joueurs/michael-milne-7420.html,25/26,21,24%,5.0,25.0,929.0
URC,Munster,Oli JAGER,Irlande,Pilier,1.89 m,125 kg,31 ans,2027.0,N/A,https://www.allrugby.com/joueurs/oli-jager-6702.html,25/26,5,120%,0.0,0.0,463.0
URC,Munster,Roman SALANOA,Etats-Unis,Pilier,1.79 m,125 kg,29 ans,2027.0,N/A,https://www.allrugby.com/joueurs/roman-salanoa-9076.html,22/23,17,59%,0.0,0.0,731.0
URC,Munster,Ronan FOXE,Irlande,Pilier,1.88 m,127 kg,24 ans,2028.0,N/A,https://www.allrugby.com/joueurs/ronan-foxe-15690.html,25/26,3,0%,0.0,0.0,34.0
URC,Munster,Diarmuid BARRON,Irlande,Talonneur,1.86 m,101 kg,27 ans,2029.0,N/A,https://www.allrugby.com/joueurs/diarmuid-barron-7047.html,25/26,15,53%,1.0,5.0,879.0
URC,Munster,Lee BARRON,Irlande,Talonneur,1.96 m,112 kg,24 ans,2028.0,N/A,https://www.allrugby.com/joueurs/lee-barron-13656.html,25/26,12,25%,1.0,5.0,480.0
URC,Munster,Niall SCANNELL,Irlande,Talonneur,1.85 m,113 kg,35 ans,2026.0,N/A,https://www.allrugby.com/joueurs/niall-scannell-4038.html,25/26,10,70%,0.0,0.0,248.0
URC,Munster,Conor RYAN,Irlande,2ème ligne,-,-,21 ans,2029.0,N/A,https://www.allrugby.com/joueurs/conor-ryan-20609.html,Récapitulatif,0,N/A,0.0,0.0,0.0
URC,Munster,Edwin EDOGBO,Irlande,2ème ligne,1.94 m,128 kg,24 ans,2027.0,N/A,https://www.allrugby.com/joueurs/edwin-edogbo-14408.html,25/26,11,55%,4.0,20.0,803.0
URC,Munster,Evan O'CONNELL,Irlande,2ème ligne,2.05 m,104 kg,23 ans,2027.0,N/A,https://www.allrugby.com/joueurs/evan-o-connell-14641.html,25/26,3,67%,1.0,5.0,490.0
URC,Munster,Fineen WYCHERLEY,Irlande,2ème ligne,1.96 m,116 kg,27 ans,2027.0,N/A,https://www.allrugby.com/joueurs/fineen-wycherley-5652.html,25/26,11,145%,2.0,10.0,1400.0
URC,Munster,Jean KLEYN,Afrique du sud,2ème ligne,1.98 m,127 kg,32 ans,2027.0,N/A,https://www.allrugby.com/joueurs/jean-kleyn-4785.html,25/26,24,46%,0.0,0.0,808.0
URC,Munster,Tadhg BEIRNE,Irlande,2ème ligne,1.97 m,117 kg,35 ans,2027.0,N/A,https://www.allrugby.com/joueurs/tadhg-beirne-4812.html,25/26,26,85%,3.0,15.0,1554.0
URC,Munster,Tom AHERN,Irlande,2ème ligne,2.03 m,116 kg,25 ans,2027.0,N/A,https://www.allrugby.com/joueurs/thomas-ahern-8046.html,25/26,20,80%,4.0,20.0,1291.0
URC,Munster,Alex KENDELLEN,Irlande,3ème ligne,1.88 m,110 kg,25 ans,2027.0,N/A,https://www.allrugby.com/joueurs/alex-kendellen-11250.html,25/26,8,63%,6.0,30.0,762.0
URC,Munster,Brian GLEESON,Irlande,3ème ligne,1.93 m,117 kg,22 ans,2028.0,N/A,https://www.allrugby.com/joueurs/brian-gleeson-14848.html,25/26,25,52%,5.0,25.0,1151.0
URC,Munster,Gavin COOMBES,Irlande,3ème ligne,2.03 m,114 kg,27 ans,2027.0,N/A,https://www.allrugby.com/joueurs/gavin-coombes-7020.html,25/26,18,61%,3.0,15.0,1775.0
URC,Munster,Jack O'DONOGHUE,Irlande,3ème ligne,1.87 m,113 kg,33 ans,2027.0,N/A,https://www.allrugby.com/joueurs/jack-o-donoghue-4035.html,25/26,21,95%,5.0,25.0,1048.0
URC,Munster,John HODNETT,Irlande,3ème ligne,1.83 m,102 kg,27 ans,2028.0,N/A,https://www.allrugby.com/joueurs/john-hodnett-7416.html,25/26,7,186%,6.0,30.0,312.0
URC,Munster,Ruadhán QUINN,Irlande,3ème ligne,1.90 m,108 kg,23 ans,2028.0,N/A,https://www.allrugby.com/joueurs/ruadhan-quinn-14411.html,25/26,16,38%,2.0,10.0,461.0
URC,Munster,Seán EDOGBO,Irlande,3ème ligne,1.93 m,112 kg,22 ans,2028.0,N/A,https://www.allrugby.com/joueurs/sean-edogbo-17137.html,25/26,5,60%,0.0,0.0,189.0
URC,Munster,Ben O'DONOVAN,Nouvelle-Zélande,Mêlée,-,-,21 ans,2029.0,N/A,https://www.allrugby.com/joueurs/ben-o-donovan-17344.html,25/26,4,0%,0.0,0.0,24.0
URC,Munster,Craig CASEY,Irlande,Mêlée,1.70 m,74 kg,26 ans,2029.0,N/A,https://www.allrugby.com/joueurs/craig-casey-7405.html,25/26,35,37%,6.0,30.0,1415.0
URC,Munster,Ethan COUGHLAN,Irlande,Mêlée,1.70 m,79 kg,25 ans,2028.0,N/A,https://www.allrugby.com/joueurs/ethan-coughlan-12602.html,25/26,14,36%,2.0,10.0,527.0
URC,Munster,Jake O'RIORDAN,Irlande,Mêlée,1.68 m,76 kg,20 ans,N/A,N/A,https://www.allrugby.com/joueurs/jake-o-riordan-17715.html,25/26,1,0%,0.0,0.0,21.0
URC,Munster,Paddy PATTERSON,Irlande,Mêlée,1.80 m,78 kg,27 ans,2027.0,N/A,https://www.allrugby.com/joueurs/paddy-patterson-7282.html,25/26,15,27%,0.0,0.0,545.0
URC,Munster,Jack CROWLEY,Irlande,Ouverture,1.83 m,91 kg,26 ans,2027.0,N/A,https://www.allrugby.com/joueurs/jack-crowley-9197.html,25/26,25,96%,6.0,181.0,961.0
URC,Munster,JJ HANRAHAN,Irlande,Ouverture,1.88 m,98 kg,34 ans,2028.0,N/A,https://www.allrugby.com/joueurs/jj-hanrahan-2280.html,25/26,21,43%,0.0,46.0,1178.0
URC,Munster,Tom WOOD,Irlande,Ouverture,1.89 m,95 kg,19 ans,N/A,N/A,https://www.allrugby.com/joueurs/tom-wood-20195.html,25/26,12,67%,0.0,39.0,461.0
URC,Munster,Tony BUTLER,Irlande,Ouverture,1.78 m,84 kg,23 ans,2027.0,N/A,https://www.allrugby.com/joueurs/tony-butler-12605.html,25/26,10,30%,0.0,8.0,93.0
URC,Munster,Alex NANKIVELL,Nouvelle-Zélande,Centre,1.89 m,95 kg,30 ans,2028.0,N/A,https://www.allrugby.com/joueurs/alex-nankivell-6859.html,25/26,17,88%,3.0,15.0,1951.0
URC,Munster,Dan KELLY,Angleterre,Centre,1.85 m,102 kg,25 ans,2027.0,N/A,https://www.allrugby.com/joueurs/dan-kelly-9202.html,25/26,36,36%,5.0,28.0,722.0
URC,Munster,Fionn GIBBONS,Irlande,Centre,1.93 m,105 kg,23 ans,2026.0,N/A,https://www.allrugby.com/joueurs/fionn-gibbons-13108.html,23/24,1,0%,0.0,0.0,11.0
URC,Munster,Gordon WOOD,Irlande,Centre,1.78 m,92 kg,23 ans,N/A,N/A,https://www.allrugby.com/joueurs/gordon-wood-18816.html,25/26,1,0%,0.0,0.0,20.0
URC,Munster,Seán O'BRIEN,Irlande,Centre,1.84 m,102 kg,29 ans,2028.0,N/A,https://www.allrugby.com/joueurs/sean-o-brien-9025.html,25/26,16,19%,0.0,0.0,339.0
URC,Munster,Shane DALY,Irlande,Centre,1.96 m,93 kg,30 ans,2027.0,N/A,https://www.allrugby.com/joueurs/shane-daly-6402.html,25/26,13,177%,1.0,5.0,763.0
URC,Munster,Tom FARRELL,Irlande,Centre,1.89 m,106 kg,31 ans,2028.0,N/A,https://www.allrugby.com/joueurs/tom-farrell-5144.html,25/26,12,150%,4.0,22.0,719.0
URC,Munster,Andrew SMITH,Irlande,Ailier,1.83 m,89 kg,26 ans,2027.0,N/A,https://www.allrugby.com/joueurs/andrew-smith-9208.html,25/26,5,120%,2.0,10.0,265.0
URC,Munster,Calvin NASH,Irlande,Ailier,1.82 m,92 kg,28 ans,2028.0,N/A,https://www.allrugby.com/joueurs/calvin-nash-6323.html,25/26,11,109%,3.0,15.0,843.0
URC,Munster,Diarmuid KILGALLEN,Irlande,Ailier,1.98 m,96 kg,26 ans,2028.0,N/A,https://www.allrugby.com/joueurs/diarmuid-kilgallen-10827.html,25/26,9,56%,1.0,5.0,232.0
URC,Munster,Shay MCCARTHY,Irlande,Ailier,1.88 m,91 kg,22 ans,2028.0,N/A,https://www.allrugby.com/joueurs/shay-mccarthy-14008.html,25/26,1,0%,0.0,0.0,76.0
URC,Munster,Ben O'CONNOR,Irlande,Arrière,1.84 m,98 kg,21 ans,2027.0,N/A,https://www.allrugby.com/joueurs/ben-o-connor-15334.html,25/26,4,200%,0.0,0.0,294.0
URC,Munster,Mike HALEY,Angleterre,Arrière,1.91 m,90 kg,31 ans,2028.0,N/A,https://www.allrugby.com/joueurs/mike-haley-2807.html,25/26,7,114%,4.0,20.0,1029.0
URC,Munster,Thaakir ABRAHAMS,Afrique du sud,Arrière,1.74 m,73 kg,28 ans,2027.0,N/A,https://www.allrugby.com/joueurs/thaakir-abrahams-8050.html,25/26,15,80%,0.0,0.0,652.0
URC,Lions,Asenathi NTLABAKANYE,Afrique du sud,Pilier,1.82 m,151 kg,27 ans,2027.0,N/A,https://www.allrugby.com/joueurs/asenathi-ntlabakanye-8047.html,25/26,14,114%,4.0,20.0,899.0
URC,Lions,Conraad VAN VUUREN,Afrique du sud,Pilier,1.85 m,120 kg,29 ans,N/A,N/A,https://www.allrugby.com/joueurs/conraad-van-vuuren-6753.html,25/26,13,8%,1.0,8.0,178.0
URC,Lions,Eddie DAVIDS,Afrique du sud,Pilier,1.83 m,113 kg,27 ans,N/A,N/A,https://www.allrugby.com/joueurs/eddie-davids-21851.html,25/26,20,25%,0.0,0.0,379.0
URC,Lions,Heiko POHLMANN,Afrique du sud,Pilier,1.89 m,127 kg,25 ans,2026.0,N/A,https://www.allrugby.com/joueurs/heiko-pohlmann-11606.html,25/26,1,0%,0.0,0.0,9.0
URC,Lions,Juan SCHOEMAN,Afrique du sud,Pilier,1.82 m,115 kg,35 ans,N/A,N/A,https://www.allrugby.com/joueurs/juan-schoeman-5309.html,24/25,15,107%,2.0,10.0,801.0
URC,Lions,Leon LYONS,Afrique du sud,Pilier,1.85 m,123 kg,28 ans,N/A,N/A,https://www.allrugby.com/joueurs/leon-lyons-9358.html,25/26,1,0%,0.0,0.0,12.0
URC,Lions,RF SCHOEMAN,Afrique du sud,Pilier,1.88 m,125 kg,23 ans,2030.0,N/A,https://www.allrugby.com/joueurs/rf-schoeman-18670.html,25/26,20,20%,0.0,0.0,898.0
URC,Lions,Seb LOMBARD,Afrique du sud,Pilier,1.95 m,124 kg,23 ans,N/A,N/A,https://www.allrugby.com/joueurs/seb-lombard-13974.html,25/26,4,75%,0.0,0.0,194.0
URC,Lions,Franco MARAIS,Afrique du sud,Talonneur,1.89 m,112 kg,33 ans,2027.0,N/A,https://www.allrugby.com/joueurs/franco-marais-6614.html,25/26,19,42%,1.0,5.0,501.0
URC,Lions,Morné BRANDON,Afrique du sud,Talonneur,1.79 m,111 kg,26 ans,N/A,N/A,https://www.allrugby.com/joueurs/morne-brandon-11329.html,25/26,18,11%,5.0,25.0,502.0
URC,Lions,PJ BOTHA,Afrique du sud,Talonneur,1.78 m,100 kg,28 ans,N/A,N/A,https://www.allrugby.com/joueurs/pj-botha-10986.html,25/26,15,93%,3.0,15.0,887.0
URC,Lions,SJ KOTZE,Afrique du sud,Talonneur,1.90 m,107 kg,24 ans,2029.0,N/A,https://www.allrugby.com/joueurs/sj-kotze-15571.html,25/26,19,68%,3.0,15.0,1070.0
URC,Lions,Darrien LANDSBERG,Zimbabwe,2ème ligne,1.94 m,108 kg,26 ans,2026.0,N/A,https://www.allrugby.com/joueurs/darrien-lane-landsberg-10964.html,25/26,27,33%,0.0,0.0,819.0
URC,Lions,Dylan SJOBLOM,Afrique du sud,2ème ligne,2.03 m,111 kg,26 ans,N/A,N/A,https://www.allrugby.com/joueurs/dylan-sjoblom-16985.html,25/26,4,75%,0.0,0.0,166.0
URC,Lions,Etienne OOSTHUIZEN,Afrique du sud,2ème ligne,1.97 m,127 kg,34 ans,N/A,N/A,https://www.allrugby.com/joueurs/etienne-oosthuizen-5162.html,25/26,24,88%,3.0,18.0,1271.0
URC,Lions,Reinhard NOTHNAGEL,Afrique du sud,2ème ligne,2.03 m,117 kg,30 ans,N/A,N/A,https://www.allrugby.com/joueurs/reinhard-nothnagel-7441.html,25/26,11,100%,0.0,0.0,618.0
URC,Lions,Ruan VENTER,Afrique du sud,2ème ligne,2.00 m,117 kg,23 ans,2029.0,N/A,https://www.allrugby.com/joueurs/ruan-venter-13009.html,25/26,18,106%,8.0,40.0,1074.0
URC,Lions,Ruben SCHOEMAN,Afrique du sud,2ème ligne,1.99 m,122 kg,31 ans,2027.0,N/A,https://www.allrugby.com/joueurs/ruben-schoeman-9137.html,25/26,8,75%,0.0,0.0,379.0
URC,Lions,Siba QOMA,Afrique du sud,2ème ligne,1.91 m,110 kg,29 ans,N/A,N/A,https://www.allrugby.com/joueurs/siba-qoma-14780.html,25/26,13,8%,0.0,0.0,307.0
URC,Lions,Batho HLEKANI,Afrique du sud,3ème ligne,1.95 m,115 kg,21 ans,N/A,N/A,https://www.allrugby.com/joueurs/batho-hlekani-17364.html,25/26,21,62%,1.0,5.0,1429.0
URC,Lions,Francke HORN,Afrique du sud,3ème ligne,1.86 m,101 kg,26 ans,2029.0,N/A,https://www.allrugby.com/joueurs/francke-horn-8055.html,25/26,13,162%,5.0,25.0,1371.0
URC,Lions,Jarod CAIRNS,Afrique du sud,3ème ligne,1.86 m,99 kg,26 ans,N/A,N/A,https://www.allrugby.com/joueurs/jarod-cairns-13639.html,25/26,8,125%,0.0,0.0,392.0
URC,Lions,JC PRETORIUS,Afrique du sud,3ème ligne,1.81 m,96 kg,29 ans,N/A,N/A,https://www.allrugby.com/joueurs/jc-pretorius-14787.html,25/26,4,50%,0.0,0.0,169.0
URC,Lions,Renzo DU PLESSIS,Afrique du sud,3ème ligne,1.86 m,111 kg,23 ans,N/A,N/A,https://www.allrugby.com/joueurs/renzo-du-plessis-16923.html,25/26,15,27%,2.0,10.0,487.0
URC,Lions,Ruan DELPORT,Afrique du sud,3ème ligne,2.04 m,108 kg,24 ans,N/A,N/A,https://www.allrugby.com/joueurs/ruan-delport-14939.html,25/26,8,38%,0.0,2.0,321.0
URC,Lions,Sibabalwe MAHASHE,Afrique du sud,3ème ligne,1.87 m,96 kg,21 ans,N/A,N/A,https://www.allrugby.com/joueurs/sibabalwe-mahashe-17363.html,25/26,6,83%,5.0,25.0,913.0
URC,Lions,WJ STEENKAMP,Afrique du sud,3ème ligne,1.89 m,112 kg,25 ans,2026.0,N/A,https://www.allrugby.com/joueurs/wj-steenkamp-12382.html,25/26,3,100%,1.0,5.0,158.0
URC,Lions,Hassiem PEAD,Afrique du sud,Mêlée,1.79 m,80 kg,21 ans,2029.0,N/A,https://www.allrugby.com/joueurs/hassiem-pead-17428.html,25/26,18,17%,3.0,15.0,334.0
URC,Lions,Layton HORN,Afrique du sud,Mêlée,1.84 m,80 kg,24 ans,N/A,N/A,https://www.allrugby.com/joueurs/layton-horn-18672.html,25/26,3,0%,0.0,3.0,8.0
URC,Lions,Morné VAN DEN BERG,Afrique du sud,Mêlée,1.80 m,83 kg,29 ans,2029.0,N/A,https://www.allrugby.com/joueurs/morne-van-den-berg-7443.html,25/26,11,218%,6.0,30.0,598.0
URC,Lions,Nico STEYN,Afrique du sud,Mêlée,1.80 m,79 kg,24 ans,N/A,N/A,https://www.allrugby.com/joueurs/nico-steyn-12232.html,25/26,13,54%,5.0,25.0,547.0
URC,Lions,Chris SMITH,Afrique du sud,Ouverture,1.76 m,86 kg,31 ans,N/A,N/A,https://www.allrugby.com/joueurs/chris-smith-9146.html,25/26,30,100%,1.0,182.0,1239.0
URC,Lions,Gianni LOMBARD,Afrique du sud,Ouverture,1.82 m,85 kg,29 ans,2026.0,N/A,https://www.allrugby.com/joueurs/gianni-lombard-7449.html,25/26,6,17%,0.0,3.0,117.0
URC,Lions,Lubabalo DOBELA,Afrique du sud,Ouverture,1.77 m,80 kg,28 ans,2027.0,N/A,https://www.allrugby.com/joueurs/lubabalo-dobela-20160.html,25/26,2,50%,0.0,7.0,176.0
URC,Lions,Sam FRANCIS,Afrique du sud,Ouverture,1.95 m,101 kg,24 ans,N/A,N/A,https://www.allrugby.com/joueurs/sam-francis-15580.html,25/26,4,25%,0.0,6.0,46.0
URC,Lions,Bronson MILLS,Afrique du sud,Centre,1.87 m,95 kg,22 ans,2030.0,N/A,https://www.allrugby.com/joueurs/bronson-mills-18673.html,25/26,18,61%,1.0,5.0,450.0
URC,Lions,Erich CRONJÉ,Afrique du sud,Centre,1.88 m,93 kg,30 ans,N/A,N/A,https://www.allrugby.com/joueurs/erich-cronje-9018.html,25/26,19,32%,5.0,25.0,576.0
URC,Lions,Henco VAN WYK,Afrique du sud,Centre,1.77 m,94 kg,26 ans,2027.0,N/A,https://www.allrugby.com/joueurs/henco-van-wyk-13584.html,25/26,26,35%,7.0,35.0,1609.0
URC,Lions,Kelly MPEKU,Afrique du sud,Centre,1.89 m,83 kg,23 ans,2029.0,N/A,https://www.allrugby.com/joueurs/kelly-mpeku-18675.html,25/26,12,67%,5.0,25.0,812.0
URC,Lions,Manuel RASS,Afrique du sud,Centre,1.70 m,84 kg,29 ans,N/A,N/A,https://www.allrugby.com/joueurs/manuel-rass-7450.html,25/26,1,100%,0.0,0.0,107.0
